seed,goal_converged,agent_types,prior,use_ep,avg_nrg_over_time,ending_energy,num_iters
85,1,"['A', 'A', 'B']","[array([0.21151423, 0.78848577]), array([0.21983229, 0.78016771]), array([0.48162827, 0.51837173])]",False,"[[0.6783053783768759, 0, 0], [0.6799577427858159, 1, 0], [0.6867263055405741, 2, 0], [0.6615779253365044, 0, 1], [0.6660237410888002, 1, 1], [0.6768442016804079, 2, 1], [0.6414433390232614, 0, 2], [0.6488848463362411, 1, 2], [0.6618232838391914, 2, 2], [0.6165920627944078, 0, 3], [0.6276127437417679, 1, 3], [0.6412710753929228, 2, 3], [0.5885429203537456, 0, 4], [0.5975335015600796, 1, 4], [0.6162836211569083, 2, 4], [0.5508889377599849, 0, 5], [0.5637220403181639, 1, 5], [0.5847573747467827, 2, 5], [0.5106682090383943, 0, 6], [0.5243243002081913, 1, 6], [0.5493518374757895, 2, 6], [0.46523435875857244, 0, 7], [0.49353558537100173, 1, 7], [0.5046389501712614, 2, 7], [0.4231415583575652, 0, 8], [0.4656873583620019, 1, 8], [0.46730373670101977, 2, 8], [0.3880587699045455, 0, 9], [0.43399269278663954, 1, 9], [0.4371452364544491, 2, 9], [0.36345752121463176, 0, 10], [0.4004160772156482, 1, 10], [0.41494408335688476, 2, 10], [0.35524470488566134, 0, 11], [0.3820450763880958, 1, 11], [0.4110433099395814, 2, 11], [0.3520911139195131, 0, 12], [0.3785391234246322, 1, 12], [0.4080617287996402, 2, 12], [0.3526610438859096, 0, 13], [0.37629230640030603, 1, 13], [0.40440566380320314, 2, 13]]","[0.3526610438859096, 0.37629230640030603, 0.40440566380320314]",13
86,1,"['A', 'A', 'B']","[array([0.20197719, 0.79802281]), array([0.21037645, 0.78962355]), array([0.48826554, 0.51173446])]",True,"[[0.6609531391797212, 0, 0], [0.6631383018704042, 1, 0], [0.6701425527756087, 2, 0], [0.6400554879528161, 0, 1], [0.6453389127110403, 1, 1], [0.6568058760039608, 2, 1], [0.6203266874145873, 0, 2], [0.6259179482966941, 1, 2], [0.6413047367563327, 2, 2], [0.5963597281047558, 0, 3], [0.6018093983295487, 1, 3], [0.6184426064128499, 2, 3], [0.5638816159356121, 0, 4], [0.5689095495743143, 1, 4], [0.5905875694338814, 2, 4], [0.5270846153115658, 0, 5], [0.5337814091217892, 1, 5], [0.5548214646239724, 2, 5], [0.4877331924567448, 0, 6], [0.5134497010010464, 1, 6], [0.5146100168008302, 2, 6], [0.46072125955200666, 0, 7], [0.49106683056983474, 1, 7], [0.4906605189868477, 2, 7], [0.43062931282729194, 0, 8], [0.4609899836173609, 1, 8], [0.47336594276310284, 2, 8], [0.4040095092986614, 0, 9], [0.43902866759115394, 1, 9], [0.46759387563760174, 2, 9], [0.38437253492858064, 0, 10], [0.42340930948608646, 1, 10], [0.4526987028777826, 2, 10], [0.36410233996107083, 0, 11], [0.40939159818365983, 1, 11], [0.43306949603781303, 2, 11], [0.3515447257869687, 0, 12], [0.3915015994726216, 1, 12], [0.41655891773923226, 2, 12], [0.35773296777961766, 0, 13], [0.37903807544190915, 1, 13], [0.4060385174130888, 2, 13], [0.35360988566586765, 0, 14], [0.37198618547955437, 1, 14], [0.39978588158125156, 2, 14], [0.35585778975374543, 0, 15], [0.36974613219525054, 1, 15], [0.39686087103143686, 2, 15]]","[0.35585778975374543, 0.36974613219525054, 0.39686087103143686]",15
86,1,"['A', 'A', 'B']","[array([0.2032751, 0.7967249]), array([0.21753295, 0.78246705]), array([0.48826554, 0.51173446])]",False,"[[0.6602739409230416, 0, 0], [0.6620948580551209, 1, 0], [0.6701425527756087, 2, 0], [0.6401538648852539, 0, 1], [0.6448369956007726, 1, 1], [0.6568058760039608, 2, 1], [0.6203684616879022, 0, 2], [0.6252590098337869, 1, 2], [0.6413047367563327, 2, 2], [0.5963020951305317, 0, 3], [0.6009730828703524, 1, 3], [0.6184426064128499, 2, 3], [0.5650478250293254, 0, 4], [0.5701417327900067, 1, 4], [0.5905875694338814, 2, 4], [0.5285879289455983, 0, 5], [0.5386062204862575, 1, 5], [0.5548214646239724, 2, 5], [0.48942339822645337, 0, 6], [0.5235296382458282, 1, 6], [0.5146100168008302, 2, 6], [0.4625934525447602, 0, 7], [0.5021575621512604, 1, 7], [0.4906605189868477, 2, 7], [0.4326643744428901, 0, 8], [0.4732596407086707, 1, 8], [0.47336594276310284, 2, 8], [0.4057272892267406, 0, 9], [0.44221209899663455, 1, 9], [0.46759387563760174, 2, 9], [0.3859740741930112, 0, 10], [0.425875412849165, 1, 10], [0.4526987028777826, 2, 10], [0.36554592925025725, 0, 11], [0.41543547445899165, 1, 11], [0.43306949603781303, 2, 11], [0.35270916481342957, 0, 12], [0.3974604515342304, 1, 12], [0.41655891773923226, 2, 12], [0.3599900597040918, 0, 13], [0.38492121644975164, 1, 13], [0.4060385174130888, 2, 13], [0.35534291712815813, 0, 14], [0.3778238014295336, 1, 14], [0.39978588158125156, 2, 14], [0.35749875295776656, 0, 15], [0.37804647360041843, 1, 15], [0.39686087103143686, 2, 15]]","[0.35749875295776656, 0.37804647360041843, 0.39686087103143686]",15
87,1,"['A', 'A', 'B']","[array([0.21288138, 0.78711862]), array([0.22089753, 0.77910247]), array([0.48845171, 0.51154829])]",True,"[[0.6786551839649356, 0, 0], [0.6803225571454876, 1, 0], [0.6831549180358703, 2, 0], [0.6695475677701408, 0, 1], [0.6726789393732568, 1, 1], [0.6776638672184567, 2, 1], [0.6614832929133747, 0, 2], [0.6648604603027084, 1, 2], [0.6714979828891475, 2, 2], [0.6514928401394124, 0, 3], [0.6548799350687633, 1, 3], [0.6628757970438859, 2, 3], [0.6375703616396938, 0, 4], [0.6413362532871377, 1, 4], [0.6519250605013552, 2, 4], [0.6214579574203875, 0, 5], [0.6248733908787845, 1, 5], [0.6381236850463871, 2, 5], [0.6008124628445616, 0, 6], [0.6049996824537858, 1, 6], [0.6211265195507699, 2, 6], [0.5747816316115354, 0, 7], [0.5802665676411984, 1, 7], [0.5995943534364324, 2, 7], [0.5428041309532086, 0, 8], [0.5505366785461846, 1, 8], [0.5730878123462058, 2, 8], [0.5053098614042799, 0, 9], [0.517637477570905, 1, 9], [0.5417183459916872, 2, 9], [0.4644868133333078, 0, 10], [0.4930016892674788, 1, 10], [0.5096680956264441, 2, 10], [0.4363862953147327, 0, 11], [0.4663592293323013, 1, 11], [0.48338305989805774, 2, 11], [0.4044879444586888, 0, 12], [0.44742848805741287, 1, 12], [0.46382697797780625, 2, 12], [0.38510117440065983, 0, 13], [0.43271609653985005, 1, 13], [0.4490915169259883, 2, 13], [0.36590758694949405, 0, 14], [0.4151490401067379, 1, 14], [0.43309655837414984, 2, 14], [0.35793019092165435, 0, 15], [0.39669247103503286, 1, 15], [0.41611928550719823, 2, 15], [0.36842202598393087, 0, 16], [0.39016282930097107, 1, 16], [0.4112443185227683, 2, 16], [0.37208165132230164, 0, 17], [0.3880619013085593, 1, 17], [0.4099042305741518, 2, 17], [0.37279687996577354, 0, 18], [0.38856637414290773, 1, 18], [0.4102829886172635, 2, 18]]","[0.37279687996577354, 0.38856637414290773, 0.4102829886172635]",18
87,1,"['A', 'A', 'B']","[array([0.2145476, 0.7854524]), array([0.22276334, 0.77723666]), array([0.48845171, 0.51154829])]",False,"[[0.6782994211457344, 0, 0], [0.6799522514224904, 1, 0], [0.6831549180358703, 2, 0], [0.6696827628530123, 0, 1], [0.6727138121542139, 1, 1], [0.6776638672184567, 2, 1], [0.661609470615223, 0, 2], [0.6648454417498406, 1, 2], [0.6714979828891475, 2, 2], [0.6515838171474572, 0, 3], [0.6547670814264466, 1, 3], [0.6628757970438859, 2, 3], [0.6378674360228228, 0, 4], [0.641291555310828, 1, 4], [0.6519250605013552, 2, 4], [0.6217599254191067, 0, 5], [0.6247358366390849, 1, 5], [0.6381236850463871, 2, 5], [0.6010812723685018, 0, 6], [0.6046994659086231, 1, 6], [0.6211265195507699, 2, 6], [0.5749419148394233, 0, 7], [0.5796958473937337, 1, 7], [0.5995943534364324, 2, 7], [0.5426851162334579, 0, 8], [0.5495065144221563, 1, 8], [0.5730878123462058, 2, 8], [0.5044522942881234, 0, 9], [0.5159244602145963, 1, 9], [0.5417183459916872, 2, 9], [0.4643985038704667, 0, 10], [0.49287291746373596, 1, 10], [0.5096680956264441, 2, 10], [0.4363617934803985, 0, 11], [0.4661450416853621, 1, 11], [0.48338305989805774, 2, 11], [0.4077111028407692, 0, 12], [0.4507757574425258, 1, 12], [0.46382697797780625, 2, 12], [0.3881991838511157, 0, 13], [0.43617719327669907, 1, 13], [0.4490915169259883, 2, 13], [0.3688012037036442, 0, 14], [0.418388922881086, 1, 14], [0.43309655837414984, 2, 14], [0.3607344819399461, 0, 15], [0.39969208394701394, 1, 15], [0.41611928550719823, 2, 15], [0.3709330511148197, 0, 16], [0.3929384825866446, 1, 16], [0.4112443185227683, 2, 16], [0.37441705228961614, 0, 17], [0.3906178993789837, 1, 17], [0.4099042305741518, 2, 17], [0.3749119838664463, 0, 18], [0.39089858896917046, 1, 18], [0.4102829886172635, 2, 18]]","[0.3749119838664463, 0.39089858896917046, 0.4102829886172635]",18
88,1,"['A', 'A', 'B']","[array([0.20120067, 0.79879933]), array([0.19905112, 0.80094888]), array([0.47192969, 0.52807031])]",True,"[[0.656409891869548, 0, 0], [0.6559048413722678, 1, 0], [0.6532224957120025, 2, 0], [0.6330569963023261, 0, 1], [0.6368009734810615, 1, 1], [0.6301902124635204, 2, 1], [0.6105716393333462, 0, 2], [0.6107402866301324, 1, 2], [0.6069095116677891, 2, 2], [0.5797816048841713, 0, 3], [0.5880202662810211, 1, 3], [0.5760959204301253, 2, 3], [0.5522783826459409, 0, 4], [0.5668917191785359, 1, 4], [0.549237840062459, 2, 4], [0.5281260786717015, 0, 5], [0.5441057923729944, 1, 5], [0.5265123074392105, 2, 5], [0.5040013581414124, 0, 6], [0.5197155987996933, 1, 6], [0.5045522457858271, 2, 6], [0.48129239502584203, 0, 7], [0.4958699673527884, 1, 7], [0.48016435766196347, 2, 7], [0.4493873117237289, 0, 8], [0.4668986795995294, 1, 8], [0.4543377283489966, 2, 8], [0.41867561578164864, 0, 9], [0.43580360647913796, 1, 9], [0.42452573864374216, 2, 9], [0.38410951834814483, 0, 10], [0.4032409367663495, 1, 10], [0.40554913866975467, 2, 10], [0.3682327563958603, 0, 11], [0.3802417276562551, 1, 11], [0.3853271813423061, 2, 11], [0.3602253352206299, 0, 12], [0.3670162464350963, 1, 12], [0.3771155424226877, 2, 12], [0.36148126553171955, 0, 13], [0.36658368801048513, 1, 13], [0.37511811271230033, 2, 13], [0.35798133452547215, 0, 14], [0.36264362619462254, 1, 14], [0.3748598233716353, 2, 14]]","[0.35798133452547215, 0.36264362619462254, 0.3748598233716353]",14
88,1,"['A', 'A', 'B']","[array([0.21760533, 0.78239467]), array([0.21535446, 0.78464554]), array([0.47192969, 0.52807031])]",False,"[[0.6632279580142996, 0, 0], [0.6637208567902738, 1, 0], [0.6532224957120025, 2, 0], [0.6432138642601359, 0, 1], [0.6482429646465712, 1, 1], [0.6301902124635204, 2, 1], [0.6227185441851237, 0, 2], [0.6249634220341062, 1, 2], [0.6069095116677891, 2, 2], [0.5938417364766622, 0, 3], [0.6043933377701476, 1, 3], [0.5760959204301253, 2, 3], [0.5674843559367699, 0, 4], [0.5847432427066667, 1, 4], [0.549237840062459, 2, 4], [0.5438066457073182, 0, 5], [0.5627783028149511, 1, 5], [0.5265123074392105, 2, 5], [0.5195343290114223, 0, 6], [0.5385335809014719, 1, 6], [0.5045522457858271, 2, 6], [0.495940365795526, 0, 7], [0.5138836479640453, 1, 7], [0.48016435766196347, 2, 7], [0.4666364329327125, 0, 8], [0.48771086514349277, 1, 8], [0.4543377283489966, 2, 8], [0.4364504168886205, 0, 9], [0.4575904995214156, 1, 9], [0.42452573864374216, 2, 9], [0.4002541984035356, 0, 10], [0.42518632414023594, 1, 10], [0.40554913866975467, 2, 10], [0.3844672244826157, 0, 11], [0.40128507423878124, 1, 11], [0.3853271813423061, 2, 11], [0.3812734173405358, 0, 12], [0.3892991030112612, 1, 12], [0.3771155424226877, 2, 12], [0.3804970018429567, 0, 13], [0.38688612325563204, 1, 13], [0.37511811271230033, 2, 13], [0.3772623467143182, 0, 14], [0.38372927211275565, 1, 14], [0.3748598233716353, 2, 14]]","[0.3772623467143182, 0.38372927211275565, 0.3748598233716353]",14
89,1,"['A', 'A', 'B']","[array([0.19540554, 0.80459446]), array([0.20686526, 0.79313474]), array([0.47344453, 0.52655547])]",True,"[[0.675091285863749, 0, 0], [0.6758477509916481, 1, 0], [0.6753887864400752, 2, 0], [0.658946730760984, 0, 1], [0.654271822045266, 1, 1], [0.6548965441146692, 2, 1], [0.6457334477860591, 0, 2], [0.6291815638879928, 1, 2], [0.6301595073615034, 2, 2], [0.6276288254899463, 0, 3], [0.6077173800248576, 1, 3], [0.6086220730259937, 2, 3], [0.6041717931637861, 0, 4], [0.5822156209896603, 1, 4], [0.5846653313278303, 2, 4], [0.5755395977553383, 0, 5], [0.5529147001100357, 1, 5], [0.5571910848375656, 2, 5], [0.5426302463137809, 0, 6], [0.5213897452028092, 1, 6], [0.5275681067841093, 2, 6], [0.5071485549530914, 0, 7], [0.48839612513388886, 1, 7], [0.49817430532664664, 2, 7], [0.4731714511191817, 0, 8], [0.45221658626566474, 1, 8], [0.4753053947102403, 2, 8], [0.44037938265793586, 0, 9], [0.4228821371199351, 1, 9], [0.4502624689060808, 2, 9], [0.39939904471420695, 0, 10], [0.3802008338775635, 1, 10], [0.4164500212835931, 2, 10], [0.35683320091493403, 0, 11], [0.3583479506218885, 1, 11], [0.40290723400102074, 2, 11], [0.3419178890287117, 0, 12], [0.364253890119005, 1, 12], [0.39036733770319026, 2, 12], [0.3381288706602834, 0, 13], [0.3637739837875379, 1, 13], [0.3926843702184688, 2, 13], [0.33573705649283275, 0, 14], [0.3647024948701813, 1, 14], [0.3889153369263109, 2, 14]]","[0.33573705649283275, 0.3647024948701813, 0.3889153369263109]",14
89,1,"['A', 'A', 'B']","[array([0.19986291, 0.80013709]), array([0.2171527, 0.7828473]), array([0.47344453, 0.52655547])]",False,"[[0.6804840384775352, 0, 0], [0.6804043569257076, 1, 0], [0.6753887864400752, 2, 0], [0.668562002128177, 0, 1], [0.6625203403382833, 1, 1], [0.6548965441146692, 2, 1], [0.6581482820794732, 0, 2], [0.6402553864670433, 1, 2], [0.6301595073615034, 2, 2], [0.642656098049497, 0, 3], [0.620812520373609, 1, 3], [0.6086220730259937, 2, 3], [0.621784182454188, 0, 4], [0.5963855200304425, 1, 4], [0.5846653313278303, 2, 4], [0.5953612881061647, 0, 5], [0.5676794328314839, 1, 5], [0.5571910848375656, 2, 5], [0.5639187708436127, 0, 6], [0.5360996591116127, 1, 6], [0.5275681067841093, 2, 6], [0.5288062095827365, 0, 7], [0.5022696328786863, 1, 7], [0.49817430532664664, 2, 7], [0.49372648277059367, 0, 8], [0.4607456919881415, 1, 8], [0.4753053947102403, 2, 8], [0.45798107740975197, 0, 9], [0.42094468465824203, 1, 9], [0.4502624689060808, 2, 9], [0.41860483453497976, 0, 10], [0.38153033030556943, 1, 10], [0.4164500212835931, 2, 10], [0.36924377839552835, 0, 11], [0.3630428236486217, 1, 11], [0.40290723400102074, 2, 11], [0.3514138473251348, 0, 12], [0.37661186902477145, 1, 12], [0.39036733770319026, 2, 12], [0.3443509215653037, 0, 13], [0.37227210678640876, 1, 13], [0.3926843702184688, 2, 13], [0.3414586913153959, 0, 14], [0.37570646729765844, 1, 14], [0.3889153369263109, 2, 14]]","[0.3414586913153959, 0.37570646729765844, 0.3889153369263109]",14
90,0,"['A', 'A', 'B']","[array([0.79355901, 0.20644099]), array([0.78619376, 0.21380624]), array([0.51359359, 0.48640641])]",True,"[[0.6827539591952826, 0, 0], [0.6868170131445313, 1, 0], [0.6869906496974043, 2, 0], [0.6534584552653095, 0, 1], [0.6550535917672167, 1, 1], [0.6638030979296664, 2, 1], [0.62887889222283, 0, 2], [0.6304718459760489, 1, 2], [0.6423098719059924, 2, 2], [0.5992698727608633, 0, 3], [0.5987836224677721, 1, 3], [0.6144304442968629, 2, 3], [0.5762298144972792, 0, 4], [0.5597262361397543, 1, 4], [0.5795122044318837, 2, 4], [0.5557350616701939, 0, 5], [0.5283249125914381, 1, 5], [0.5518588515111232, 2, 5], [0.5274996439240146, 0, 6], [0.50251607863136, 1, 6], [0.5297013527028592, 2, 6], [0.5010630444272022, 0, 7], [0.4740383734107746, 1, 7], [0.5026550262965662, 2, 7], [0.47128852087879564, 0, 8], [0.4451866328856393, 1, 8], [0.4737064505007296, 2, 8], [0.44253421110870295, 0, 9], [0.41302919632945323, 1, 9], [0.4399991422087684, 2, 9], [0.41004543705347885, 0, 10], [0.38044397417373615, 1, 10], [0.41233503421388157, 2, 10], [0.38518790608744197, 0, 11], [0.3629547532167213, 1, 11], [0.41055728061134716, 2, 11], [0.37594786726304436, 0, 12], [0.36166614107065415, 1, 12], [0.39889941205201923, 2, 12], [0.356802460156628, 0, 13], [0.3594066311872605, 1, 13], [0.39385867429119825, 2, 13], [0.35595480230398074, 0, 14], [0.358660820221917, 1, 14], [0.39317260233397305, 2, 14]]","[0.35595480230398074, 0.358660820221917, 0.39317260233397305]",14
90,0,"['A', 'A', 'B']","[array([0.78931326, 0.21068674]), array([0.78210003, 0.21789997]), array([0.51359359, 0.48640641])]",False,"[[0.6824112339727927, 0, 0], [0.6840385212844111, 1, 0], [0.6869906496974043, 2, 0], [0.6600399102976133, 0, 1], [0.6554740330360589, 1, 1], [0.6638030979296664, 2, 1], [0.6383099152061452, 0, 2], [0.6312816212436768, 1, 2], [0.6423098719059924, 2, 2], [0.6111270764648176, 0, 3], [0.5995114845512539, 1, 3], [0.6144304442968629, 2, 3], [0.5899884805091523, 0, 4], [0.5602727221237715, 1, 4], [0.5795122044318837, 2, 4], [0.5703326806666139, 0, 5], [0.5285643826526403, 1, 5], [0.5518588515111232, 2, 5], [0.5422963669203433, 0, 6], [0.5023607934226145, 1, 6], [0.5297013527028592, 2, 6], [0.515243301305726, 0, 7], [0.47345358407260046, 1, 7], [0.5026550262965662, 2, 7], [0.4870568892896786, 0, 8], [0.4460825816920208, 1, 8], [0.4737064505007296, 2, 8], [0.45923541875350965, 0, 9], [0.42030443131131967, 1, 9], [0.4399991422087684, 2, 9], [0.42719327359801257, 0, 10], [0.3872282331070912, 1, 10], [0.41233503421388157, 2, 10], [0.3901088022393968, 0, 11], [0.36273937310407967, 1, 11], [0.41055728061134716, 2, 11], [0.37421020859569254, 0, 12], [0.3566375386869498, 1, 12], [0.39889941205201923, 2, 12], [0.3607474199791464, 0, 13], [0.36279747669186496, 1, 13], [0.39385867429119825, 2, 13], [0.3601381525953328, 0, 14], [0.3622975427983901, 1, 14], [0.39317260233397305, 2, 14]]","[0.3601381525953328, 0.3622975427983901, 0.39317260233397305]",14
91,1,"['A', 'A', 'B']","[array([0.20824819, 0.79175181]), array([0.21411306, 0.78588694]), array([0.48839028, 0.51160972])]",True,"[[0.664936844005417, 0, 0], [0.6678890653624613, 1, 0], [0.6734782057838826, 2, 0], [0.648941620285028, 0, 1], [0.654331595880001, 1, 1], [0.6632434728241526, 2, 1], [0.6345214171725096, 0, 2], [0.6402029524439222, 1, 2], [0.6516330449753455, 2, 2], [0.6161792752451186, 0, 3], [0.6231779822093904, 1, 3], [0.6357611529896997, 2, 3], [0.5937032620267, 0, 4], [0.6012970838153889, 1, 4], [0.6156525932186594, 2, 4], [0.5675727618893386, 0, 5], [0.5784322199815275, 1, 5], [0.5914327096298571, 2, 5], [0.5380254597111557, 0, 6], [0.5516910810577751, 1, 6], [0.562966232534541, 2, 6], [0.503458173055138, 0, 7], [0.5278942926604359, 1, 7], [0.5331411502434502, 2, 7], [0.4727559703398761, 0, 8], [0.500137710672087, 1, 8], [0.506376641246322, 2, 8], [0.43862606104211244, 0, 9], [0.47360863340337006, 1, 9], [0.47732697308075295, 2, 9], [0.4071035040423402, 0, 10], [0.4446914914421775, 1, 10], [0.45641230544334055, 2, 10], [0.38018468499307584, 0, 11], [0.42323386646605315, 1, 11], [0.4361897512652469, 2, 11], [0.36328982465700793, 0, 12], [0.4000814235030313, 1, 12], [0.42108392104819836, 2, 12], [0.3600107915879707, 0, 13], [0.3902894710361562, 1, 13], [0.4131053551303296, 2, 13], [0.3599607552961972, 0, 14], [0.38737906739384087, 1, 14], [0.4109593255924856, 2, 14], [0.360102497268493, 0, 15], [0.3846541386828085, 1, 15], [0.4086432103267987, 2, 15]]","[0.360102497268493, 0.3846541386828085, 0.4086432103267987]",15
91,1,"['A', 'A', 'B']","[array([0.20902657, 0.79097343]), array([0.21772715, 0.78227285]), array([0.48839028, 0.51160972])]",False,"[[0.6643502795669963, 0, 0], [0.6670017094969957, 1, 0], [0.6734782057838826, 2, 0], [0.6489630496675168, 0, 1], [0.6538624885083586, 1, 1], [0.6632434728241526, 2, 1], [0.6345236460609496, 0, 2], [0.6396400624804096, 1, 2], [0.6516330449753455, 2, 2], [0.616138582737753, 0, 3], [0.6224853497439905, 1, 3], [0.6357611529896997, 2, 3], [0.5941071655243365, 0, 4], [0.6027119752976087, 1, 4], [0.6156525932186594, 2, 4], [0.5679956831727897, 0, 5], [0.5827727100708883, 1, 5], [0.5914327096298571, 2, 5], [0.5384319570408653, 0, 6], [0.5600879044266341, 1, 6], [0.562966232534541, 2, 6], [0.5038091682203005, 0, 7], [0.5370104958198004, 1, 7], [0.5331411502434502, 2, 7], [0.47298183286546236, 0, 8], [0.5106712363822339, 1, 8], [0.506376641246322, 2, 8], [0.43857023472210355, 0, 9], [0.4849288197879249, 1, 9], [0.47732697308075295, 2, 9], [0.40616850507046276, 0, 10], [0.4563750155565996, 1, 10], [0.45641230544334055, 2, 10], [0.3798922724078069, 0, 11], [0.43184678566689677, 1, 11], [0.4361897512652469, 2, 11], [0.36352797889516525, 0, 12], [0.4054683213601623, 1, 12], [0.42108392104819836, 2, 12], [0.3599044688776437, 0, 13], [0.3953226171218162, 1, 13], [0.4131053551303296, 2, 13], [0.35984765870615065, 0, 14], [0.39219694019133944, 1, 14], [0.4109593255924856, 2, 14], [0.3598209396389878, 0, 15], [0.3892500635971544, 1, 15], [0.4086432103267987, 2, 15]]","[0.3598209396389878, 0.3892500635971544, 0.4086432103267987]",15
92,0,"['A', 'A', 'B']","[array([0.7878829, 0.2121171]), array([0.78631588, 0.21368412]), array([0.51444651, 0.48555349])]",True,"[[0.6922212103333683, 0, 0], [0.691212931882439, 1, 0], [0.6925191587353157, 2, 0], [0.6887921320499668, 0, 1], [0.6859631402403134, 1, 1], [0.6894501142661483, 2, 1], [0.683469538430085, 0, 2], [0.6765267471196937, 1, 2], [0.682305722996464, 2, 2], [0.6758481259445613, 0, 3], [0.6664318727517978, 1, 3], [0.6742553935471867, 2, 3], [0.6644273678397589, 0, 4], [0.6524344251633885, 1, 4], [0.6625574062508007, 2, 4], [0.6479266090205968, 0, 5], [0.6336794927889634, 1, 5], [0.6461801736045556, 2, 5], [0.625321693441844, 0, 6], [0.6104363144513634, 1, 6], [0.624304546896143, 2, 6], [0.5957258087636288, 0, 7], [0.5832407030604893, 1, 7], [0.5966270287872671, 2, 7], [0.5596029334573662, 0, 8], [0.5626496190502933, 1, 8], [0.5636551753122236, 2, 8], [0.5285054691193686, 0, 9], [0.5474699475958553, 1, 9], [0.5365682665605725, 2, 9], [0.5052311374411208, 0, 10], [0.5278015765409834, 1, 10], [0.5171786635891695, 2, 10], [0.4798412036991708, 0, 11], [0.5060907227849036, 1, 11], [0.4962464147721335, 2, 11], [0.45368729902563565, 0, 12], [0.4830932739511304, 1, 12], [0.47372313841281666, 2, 12], [0.4238243767893063, 0, 13], [0.4514377018988577, 1, 13], [0.4447612095742002, 2, 13], [0.40567818586007615, 0, 14], [0.4221491922383172, 1, 14], [0.4153652104967531, 2, 14], [0.39472272430956556, 0, 15], [0.39912620360479306, 1, 15], [0.39584506617756016, 2, 15], [0.3789119955991707, 0, 16], [0.3860579931530485, 1, 16], [0.38720495829864215, 2, 16], [0.37963558821561216, 0, 17], [0.3842721897930069, 1, 17], [0.3956565162387352, 2, 17], [0.37739553582281243, 0, 18], [0.38182696634343, 1, 18], [0.3974686439823181, 2, 18], [0.37601070021105676, 0, 19], [0.3820443200405512, 1, 19], [0.3993348998502297, 2, 19]]","[0.37601070021105676, 0.3820443200405512, 0.3993348998502297]",19
